"daytime","policeDistrict","date","actual_date","year","doy","temp_K","callscount","temp_F","UTCI"
0,"Northern","2022-01-17",2022016,2022,16,264.231891891892,0,15.9474054054057,258.655281702677
0,"Northern","2022-01-20",2022019,2022,19,269.413888888889,0,25.2750000000003,266.870058059692
0,"Northern","2022-01-22",2022021,2022,21,268.703243243243,0,23.9958378378374,263.711957931519
0,"Northern","2022-01-27",2022026,2022,26,269.16,0,24.8180000000001,265.579186121623
0,"Northern","2022-01-28",2022027,2022,27,265.088648648649,0,17.4895675675682,269.722918192546
0,"Northern","2022-01-31",2022030,2022,30,264.550555555556,0,16.5210000000008,266.097516377767
0,"Northern","2022-02-02",2022032,2022,32,267.769189189189,0,22.3145405405402,272.212861378988
0,"Northern","2022-02-07",2022037,2022,37,267.615135135135,0,22.0372432432431,274.180145263672
0,"Northern","2022-02-10",2022040,2022,40,270.774054054054,0,27.7232972972972,272.405742645264
0,"Northern","2022-02-11",2022041,2022,41,274.316216216216,0,34.0991891891888,275.115782419841
0,"Northern","2022-02-12",2022042,2022,42,273.728484848485,0,33.041272727273,274.834403991699
0,"Northern","2022-02-13",2022043,2022,43,278.277297297297,0,41.2291351351347,267.826511383057
0,"Northern","2022-02-15",2022045,2022,45,267.975882352941,0,22.6865882352939,268.249951680501
0,"Northern","2022-02-16",2022046,2022,46,266.322702702703,0,19.7108648648654,266.751183827718
0,"Northern","2022-02-17",2022047,2022,47,270.107058823529,0,26.5227058823522,273.120909372966
0,"Northern","2022-02-18",2022048,2022,48,274.149230769231,0,33.7986153846158,271.113138834635
0,"Northern","2022-02-20",2022050,2022,50,270.68972972973,0,27.571513513514,264.226787567139
0,"Northern","2022-02-21",2022051,2022,51,268.335135135135,0,23.333243243243,271.948740641276
0,"Northern","2022-02-22",2022052,2022,52,271.803243243243,1,29.5758378378374,276.24356842041
0,"Northern","2022-02-27",2022057,2022,57,273.723783783784,0,33.0328108108112,270.772371927897
0,"Northern","2022-03-01",2022059,2022,59,275.964324324324,0,37.0657837837833,271.389995574951
0,"Northern","2022-03-02",2022060,2022,60,273.119444444444,0,31.9449999999993,277.357779184977
0,"Northern","2022-03-03",2022061,2022,61,275.924,1,36.9932,274.579397837321
0,"Northern","2022-03-04",2022062,2022,62,279.247741935484,1,42.9759354838712,270.418769836426
0,"Northern","2022-03-05",2022063,2022,63,273.188648648649,0,32.0695675675683,274.195112864176
0,"Northern","2022-03-12",2022070,2022,70,276.32,0,37.706,262.411087036133
0,"Northern","2022-03-14",2022072,2022,72,267.347,0,21.5546,274.378421783447
0,"Northern","2022-03-15",2022073,2022,73,272.163783783784,0,30.2248108108113,279.393235524495
0,"Northern","2022-03-16",2022074,2022,74,277.525945945946,0,39.8767027027028,283.766558329264
0,"Northern","2022-03-17",2022075,2022,75,280.469189189189,1,45.1745405405403,280.146606445312
0,"Northern","2022-03-19",2022077,2022,77,284.024864864865,0,51.574756756757,284.064212799072
0,"Northern","2022-03-21",2022079,2022,79,286.444864864865,0,55.930756756757,276.679021199544
0,"Northern","2022-03-22",2022080,2022,80,278.840540540541,0,42.2429729729738,281.963680267334
0,"Northern","2022-03-23",2022081,2022,81,281.51,0,47.048,273.549467722575
0,"Northern","2022-03-25",2022083,2022,83,277.5,0,39.83,280.608423868815
0,"Northern","2022-03-26",2022084,2022,84,277.48,0,39.7940000000001,273.566632588704
0,"Northern","2022-03-28",2022086,2022,86,276.115135135135,0,37.3372432432431,257.05900255839
0,"Northern","2022-03-29",2022087,2022,87,271.661212121212,0,29.3201818181816,261.490414937337
0,"Northern","2022-03-30",2022088,2022,88,269.324324324324,0,25.1137837837832,272.390383402507
0,"Northern","2022-04-02",2022091,2022,91,282.184444444444,0,48.2619999999993,274.772491455078
0,"Northern","2022-04-05",2022094,2022,94,277.082162162162,0,39.0778918918916,279.985378265381
0,"Northern","2022-04-09",2022098,2022,98,280.216153846154,0,44.7190769230772,279.035846710205
0,"Northern","2022-04-12",2022101,2022,101,276.131351351351,0,37.3664324324318,285.919835408529
0,"Northern","2022-04-14",2022103,2022,103,286.56,0,56.138,289.906387329102
0,"Northern","2022-04-16",2022105,2022,105,284.245142857143,0,51.9712571428574,283.331864674886
0,"Northern","2022-04-18",2022107,2022,107,280.2575,0,44.7935,270.439130147298
0,"Northern","2022-04-19",2022108,2022,108,278.874594594594,0,42.3042702702692,268.139146169027
0,"Northern","2022-04-20",2022109,2022,109,272.075454545455,0,30.065818181819,276.73461151123
0,"Northern","2022-04-23",2022112,2022,112,282.432777777778,0,48.7090000000005,286.547879536947
0,"Northern","2022-04-25",2022114,2022,114,286.151891891892,0,55.4034054054056,286.292724609375
0,"Northern","2022-04-26",2022115,2022,115,287.035135135135,0,56.9932432432431,288.999348958333
0,"Northern","2022-04-29",2022118,2022,118,278.509714285714,1,41.6474857142852,278.607889811198
0,"Northern","2022-04-30",2022119,2022,119,279.552432432432,0,43.5243783783776,283.20739364624
0,"Northern","2022-05-01",2022120,2022,120,280.804,0,45.7772,283.285002390544
0,"Northern","2022-05-04",2022123,2022,123,288.085405405405,0,58.8837297297291,289.056989034017
0,"Northern","2022-05-06",2022125,2022,125,287.82,1,58.406,284.18300374349
0,"Northern","2022-05-10",2022129,2022,129,279.841212121212,0,44.0441818181816,282.817236582438
0,"Northern","2022-05-11",2022130,2022,130,283.598378378378,0,50.8070810810805,285.708958943685
0,"Northern","2022-05-13",2022132,2022,132,287.572,0,57.9596000000001,289.28432337443
0,"Northern","2022-05-14",2022133,2022,133,290.917222222222,0,63.9809999999996,291.546548207601
0,"Northern","2022-05-16",2022135,2022,135,282.26,0,48.398,294.594342549642
0,"Northern","2022-05-18",2022137,2022,137,287.755675675676,0,58.2902162162168,289.202011108398
0,"Northern","2022-05-19",2022138,2022,138,290.164615384615,0,62.626307692307,291.807214101156
0,"Northern","2022-05-23",2022142,2022,142,298.025,0,76.775,292.030372619629
0,"Northern","2022-05-30",2022149,2022,149,292.5,0,66.83,297.625157674154
0,"Northern","2022-05-31",2022150,2022,150,292.296875,0,66.464375,300.367949167887
0,"Northern","2022-06-01",2022151,2022,151,297.481621621622,0,75.7969189189197,301.476680755615
0,"Northern","2022-06-02",2022152,2022,152,298.731351351351,0,78.0464324324319,300.354934692383
0,"Northern","2022-06-05",2022155,2022,155,291.152413793103,0,64.4043448275854,291.565339406331
0,"Northern","2022-06-07",2022157,2022,157,291.62,0,65.2460000000001,290.748725891113
0,"Northern","2022-06-09",2022159,2022,159,293.175882352941,0,68.0465882352939,295.814975738525
0,"Northern","2022-06-11",2022161,2022,161,290.602857142857,0,63.4151428571426,293.384436289469
0,"Northern","2022-06-16",2022166,2022,166,293.63027027027,0,68.864486486486,296.450621287028
0,"Northern","2022-06-19",2022169,2022,169,296.023783783784,0,73.1728108108112,286.590606689453
0,"Northern","2022-06-20",2022170,2022,170,291.10962962963,0,64.327333333334,291.40557607015
0,"Northern","2022-06-23",2022173,2022,173,293.296,0,68.2628,291.404613494873
0,"Northern","2022-06-25",2022175,2022,175,291.116,0,64.3388,298.470344543457
0,"Northern","2022-06-26",2022176,2022,176,294.617297297297,0,70.6411351351346,297.931440989176
0,"Northern","2022-06-27",2022177,2022,177,296.742162162162,0,74.4658918918917,297.299601236979
0,"Northern","2022-06-29",2022179,2022,179,294.237142857143,0,69.9568571428574,296.523431142171
0,"Northern","2022-06-30",2022180,2022,180,292.136774193548,0,66.1761935483864,298.974952697754
0,"Northern","2022-07-01",2022181,2022,181,295.8975,0,72.9455,300.41957728068
0,"Northern","2022-07-02",2022182,2022,182,297.820540540541,0,76.4069729729738,300.72311147054
0,"Northern","2022-07-07",2022187,2022,187,295.97,1,73.0760000000001,298.726020812988
0,"Northern","2022-07-09",2022189,2022,189,294.472,0,70.3796,296.027231852214
0,"Northern","2022-07-13",2022193,2022,193,294.596756756757,0,70.6041621621626,300.858652750651
0,"Northern","2022-07-16",2022196,2022,196,296.430833333333,0,73.9054999999994,299.320678710938
0,"Northern","2022-07-17",2022197,2022,197,296.634285714286,0,74.2717142857149,300.654972076416
0,"Northern","2022-07-21",2022201,2022,201,296.635135135135,1,74.273243243243,302.402168273926
0,"Northern","2022-07-22",2022202,2022,202,298.996216216216,0,78.5231891891888,302.442183176676
0,"Northern","2022-07-23",2022203,2022,203,298.943783783784,0,78.4288108108112,303.533888498942
0,"Northern","2022-07-24",2022204,2022,204,297.8,0,76.3700000000001,303.231700897217
0,"Northern","2022-07-29",2022209,2022,209,297.996756756757,0,76.7241621621627,300.027441660563
0,"Northern","2022-07-30",2022210,2022,210,294.253333333333,0,69.9859999999994,299.667346954346
0,"Northern","2022-08-01",2022212,2022,212,295.707027027027,0,72.6026486486486,299.016939798991
0,"Northern","2022-08-04",2022215,2022,215,297.350810810811,0,75.5614594594599,302.808806101481
0,"Northern","2022-08-05",2022216,2022,216,298.775135135135,0,78.125243243243,303.228974660238
0,"Northern","2022-08-09",2022220,2022,220,298.596756756757,1,77.8041621621626,303.909734090169
0,"Northern","2022-08-10",2022221,2022,221,297.555135135135,0,75.9292432432431,303.766429901123
0,"Northern","2022-08-14",2022225,2022,225,292.821,0,67.4078000000001,295.070358276367
0,"Northern","2022-08-18",2022229,2022,229,293.546666666667,0,68.7140000000007,296.262949625651
0,"Northern","2022-08-28",2022239,2022,239,297.420740740741,0,75.6873333333338,300.899973551432
0,"Northern","2022-08-29",2022240,2022,240,289.489285714286,0,61.4107142857148,301.268257141113
0,"Northern","2022-08-30",2022241,2022,241,297.571891891892,1,75.9594054054056,300.655030568441
0,"Northern","2022-08-31",2022242,2022,242,297.348108108108,0,75.5565945945945,296.127663930257
0,"Northern","2022-09-03",2022245,2022,245,294.562142857143,0,70.5418571428574,298.078072865804
0,"Northern","2022-09-04",2022246,2022,246,293.152222222222,0,68.0039999999996,299.406403859456
0,"Northern","2022-09-10",2022252,2022,252,293.393333333333,0,68.4379999999994,293.886025746663
0,"Northern","2022-09-11",2022253,2022,253,292.936756756757,0,67.6161621621627,295.021268208822
0,"Northern","2022-09-15",2022257,2022,257,292.383636363636,0,66.6205454545449,293.108029683431
0,"Northern","2022-09-16",2022258,2022,258,290.6875,0,63.5675,292.498499552409
0,"Northern","2022-09-17",2022259,2022,259,288.654117647059,0,59.9074117647063,294.397804260254
0,"Northern","2022-09-18",2022260,2022,260,290.04,0,62.4020000000001,294.117416381836
0,"Northern","2022-09-20",2022262,2022,262,293.657575757576,0,68.9136363636369,295.460151672363
0,"Northern","2022-09-21",2022263,2022,263,292.78,0,67.334,295.301208496094
0,"Northern","2022-09-22",2022264,2022,264,291.36,0,64.7780000000001,292.138886769613
0,"Northern","2022-09-24",2022266,2022,266,287.7475,0,58.2755000000001,286.300792694092
0,"Northern","2022-09-26",2022268,2022,268,283.074545454545,1,49.864181818181,288.996178944906
0,"Northern","2022-09-29",2022271,2022,271,285.952666666667,0,55.0448000000007,283.574010213216
0,"Northern","2022-09-30",2022272,2022,272,285.991764705882,0,55.1151764705877,279.844158172607
0,"Northern","2022-10-03",2022275,2022,275,286.466666666667,1,55.9700000000006,272.658926645915
0,"Northern","2022-10-06",2022278,2022,278,275.412,0,36.0716,289.498884836833
0,"Northern","2022-10-07",2022279,2022,279,285.421081081081,0,54.0879459459459,288.870445251465
0,"Northern","2022-10-10",2022282,2022,282,279.967027027027,0,44.2706486486486,283.458419799805
0,"Northern","2022-10-11",2022283,2022,283,280.78972972973,0,45.7515135135141,285.708574930827
0,"Northern","2022-10-25",2022297,2022,297,280.475882352941,0,45.1865882352939,290.498177846273
0,"Northern","2022-10-26",2022298,2022,298,286.852972972973,0,56.6653513513515,289.068845113118
0,"Northern","2022-10-28",2022300,2022,300,286.018787878788,0,55.1638181818184,277.619749704997
0,"Northern","2022-10-29",2022301,2022,301,282.127567567568,0,48.1596216216225,282.583794911702
0,"Northern","2022-10-30",2022302,2022,302,277.9,0,40.55,282.289994557699
0,"Northern","2022-10-31",2022303,2022,303,279.289189189189,0,43.0505405405403,283.560905456543
0,"Northern","2022-11-01",2022304,2022,304,281.108108108108,0,46.3245945945945,288.087626139323
0,"Northern","2022-11-03",2022306,2022,306,286.672432432432,0,56.3403783783777,286.382775624593
0,"Northern","2022-11-05",2022308,2022,308,284.314054054054,0,52.0952972972972,288.243470509847
0,"Northern","2022-11-06",2022309,2022,309,283.9,0,51.35,287.277751922607
0,"Northern","2022-11-08",2022311,2022,311,291.492727272727,0,65.0169090909086,278.123867034912
0,"Northern","2022-11-09",2022312,2022,312,285.283243243243,0,53.8398378378375,278.180859883626
0,"Northern","2022-11-10",2022313,2022,313,279.306470588235,1,43.0816470588231,283.667217254639
0,"Northern","2022-11-11",2022314,2022,314,279.084864864865,1,42.682756756757,285.386297861735
0,"Northern","2022-11-14",2022317,2022,317,278.794285714286,0,42.1597142857148,273.44078318278
0,"Northern","2022-11-15",2022318,2022,318,276.291891891892,0,37.6554054054057,271.143712361654
0,"Northern","2022-11-16",2022319,2022,319,273.662702702703,0,32.9228648648654,271.764383951823
0,"Northern","2022-11-18",2022321,2022,321,273.895714285714,0,33.3422857142853,267.321254730225
0,"Northern","2022-11-19",2022322,2022,322,272.653333333333,0,31.1059999999995,268.996129353841
0,"Northern","2022-11-20",2022323,2022,323,273.565945945946,0,32.7487027027028,260.945204416911
0,"Northern","2022-11-21",2022324,2022,324,272.309189189189,0,30.4865405405402,268.306798299154
0,"Northern","2022-11-22",2022325,2022,325,269.012222222222,0,24.5519999999997,272.965216318766
0,"Northern","2022-11-23",2022326,2022,326,272.142702702703,0,30.1868648648654,274.743956247966
0,"Northern","2022-11-24",2022327,2022,327,273.855675675676,0,33.2702162162169,276.003925323486
0,"Northern","2022-11-25",2022328,2022,328,275.331351351351,0,35.9264324324318,273.747519175212
0,"Northern","2022-11-27",2022330,2022,330,277.251351351351,0,39.3824324324318,274.057776133219
0,"Northern","2022-11-29",2022332,2022,332,283.232432432432,0,50.1483783783777,276.701236724854
0,"Northern","2022-11-30",2022333,2022,333,276.748571428571,0,38.4774285714278,271.150475819906
0,"Northern","2022-12-02",2022335,2022,335,276.028108108108,0,37.1805945945944,271.11367670695
0,"Northern","2022-12-03",2022336,2022,336,271.461081081081,1,28.9599459459458,271.621125539144
0,"Northern","2022-12-04",2022337,2022,337,273.563529411765,0,32.744352941177,272.439703623454
0,"Northern","2022-12-05",2022338,2022,338,279.272432432432,1,43.0203783783777,270.54029083252
0,"Northern","2022-12-06",2022339,2022,339,271.424324324324,0,28.8937837837832,272.893936157227
0,"Northern","2022-12-07",2022340,2022,340,272.654193548387,0,31.1075483870967,281.205669403076
0,"Northern","2022-12-11",2022344,2022,344,273.37027027027,0,32.396486486486,274.91716003418
0,"Northern","2022-12-13",2022346,2022,346,275.758823529412,0,36.6958823529416,270.405591328939
0,"Northern","2022-12-14",2022347,2022,347,273.342162162162,1,32.3458918918917,267.822640736898
0,"Northern","2022-12-15",2022348,2022,348,269.884324324324,0,26.1217837837832,264.989270528158
0,"Northern","2022-12-17",2022350,2022,350,273.516756756757,0,32.6601621621626,268.852392832438
0,"Northern","2022-12-18",2022351,2022,351,274.545806451613,0,34.5124516129034,265.872417449951
0,"Northern","2022-12-20",2022353,2022,353,270.944324324324,0,28.0297837837832,267.568701426188
0,"Northern","2022-12-21",2022354,2022,354,270.311428571429,0,26.8905714285723,270.71364847819
0,"Northern","2022-12-22",2022355,2022,355,270.177837837838,0,26.6501081081085,265.900391896566
0,"Northern","2022-12-25",2022358,2022,358,261.286666666667,0,10.6460000000006,256.745293299357
0,"Northern","2022-12-26",2022359,2022,359,262.159459459459,0,12.2170270270263,262.636409123739
0,"Northern","2022-12-27",2022360,2022,360,266.095135135135,0,19.3012432432431,270.628247578939
0,"Northern","2022-12-29",2022362,2022,362,269.66972972973,0,25.7355135135141,272.38735071818
0,"Northern","2022-12-31",2022364,2022,364,272.041081081081,0,30.0039459459459,278.265800476074
0,"Northern","2023-01-02",2023001,2023,1,282.819393939394,1,49.4049090909092,281.361719767253
0,"Northern","2023-01-03",2023002,2023,2,278.178918918919,0,41.0520540540543,279.852891286214
0,"Northern","2023-01-07",2023006,2023,6,279.872727272727,0,44.1009090909086,270.648642222087
0,"Northern","2023-01-09",2023008,2023,8,273.845945945946,0,33.2527027027029,271.306486765544
0,"Northern","2023-01-11",2023010,2023,10,273.467027027027,0,32.5706486486486,271.244608561198
0,"Northern","2023-01-12",2023011,2023,11,271.514594594595,0,29.056270270271,274.011412302653
0,"Northern","2023-01-16",2023015,2023,15,271.22,0,28.5260000000001,267.068365732829
0,"Northern","2023-01-17",2023016,2023,16,272.072972972973,0,30.0613513513514,273.256811777751
0,"Northern","2023-01-19",2023018,2023,18,263.1,0,13.9100000000001,273.650394439697
0,"Northern","2023-01-22",2023021,2023,21,275.226666666667,0,35.7380000000006,269.604612986247
0,"Northern","2023-01-23",2023022,2023,22,272.822222222222,0,31.4099999999997,269.37541325887
0,"Northern","2023-01-26",2023025,2023,25,272.357837837838,0,30.5741081081085,269.331389109294
0,"Northern","2023-01-28",2023027,2023,27,273.386486486486,0,32.4256756756748,269.43341700236
0,"Northern","2023-01-29",2023028,2023,28,270.935135135135,0,28.013243243243,270.147911071777
0,"Northern","2023-01-30",2023029,2023,29,274.662162162162,0,34.7218918918917,279.862762451172
0,"Northern","2023-02-01",2023031,2023,31,276.833333333333,0,38.6299999999994,272.915218353271
0,"Northern","2023-02-05",2023035,2023,35,264.749189189189,0,16.8785405405402,263.39329401652
0,"Northern","2023-02-08",2023038,2023,38,273.075135135135,0,31.865243243243,277.732123057048
0,"Northern","2023-02-11",2023041,2023,41,281.983783783784,0,47.9008108108113,272.66811243693
0,"Northern","2023-02-15",2023045,2023,45,276.177297297297,0,37.4491351351346,276.298950195312
0,"Northern","2023-02-17",2023047,2023,47,283.729,0,51.0422,276.166007995605
0,"Northern","2023-02-19",2023049,2023,49,272.136428571429,0,30.1755714285723,272.66322962443
0,"Northern","2023-02-20",2023050,2023,50,273.023870967742,0,31.7729677419357,276.456183115641
0,"Northern","2023-02-21",2023051,2023,51,277.883783783784,0,40.5208108108112,279.763562520345
0,"Northern","2023-02-23",2023053,2023,53,276.59,1,38.192,283.88019434611
0,"Northern","2023-02-25",2023055,2023,55,283.742702702703,0,51.0668648648655,268.598415374756
0,"Northern","2023-02-28",2023058,2023,58,278.903243243243,0,42.3558378378375,276.34937286377
0,"Northern","2023-03-02",2023060,2023,60,276.750810810811,0,38.4814594594598,279.758804321289
0,"Northern","2023-03-06",2023064,2023,64,275.999459459459,1,37.1290270270262,278.695660909017
0,"Northern","2023-03-07",2023065,2023,65,276.333913043478,0,37.7310434782604,270.672370910645
0,"Northern","2023-03-08",2023066,2023,66,276.843243243243,0,38.6478378378375,264.203591664632
0,"Northern","2023-03-09",2023067,2023,67,275.954054054054,0,37.0472972972972,272.040579477946
0,"Northern","2023-03-10",2023068,2023,68,275.98972972973,0,37.1115135135141,271.605456034342
0,"Northern","2023-03-11",2023069,2023,69,275.947428571429,0,37.0353714285722,264.195477167765
0,"Northern","2023-03-12",2023070,2023,70,277.368648648649,1,39.5935675675683,271.852869669596
0,"Northern","2023-03-13",2023071,2023,71,270.4325,1,27.1085,276.614362080892
0,"Northern","2023-03-15",2023073,2023,73,274.452432432432,0,34.3443783783776,258.048287709554
0,"Northern","2023-03-16",2023074,2023,74,270.6025,0,27.4145000000001,272.972985585531
0,"Northern","2023-03-17",2023075,2023,75,275.26054054054,0,35.798972972972,276.207304636637
0,"Northern","2023-03-21",2023079,2023,79,272.056216216216,0,30.0311891891888,276.671485900879
0,"Northern","2023-03-22",2023080,2023,80,274.642702702703,0,34.6868648648654,278.65709177653
0,"Northern","2023-03-23",2023081,2023,81,278.092432432432,0,40.8963783783777,281.833128611247
0,"Northern","2023-03-28",2023086,2023,86,280.881666666667,0,45.9170000000006,276.661478678385
0,"Northern","2023-03-29",2023087,2023,87,280.866486486487,0,45.8896756756767,280.967365264893
0,"Northern","2023-03-30",2023088,2023,88,278.353125,0,41.365625,275.012708028158
0,"Northern","2023-03-31",2023089,2023,89,279.073142857143,0,42.6616571428575,276.275498708089
0,"Northern","2023-04-01",2023090,2023,90,276.49027027027,0,38.012486486486,282.781218210856
0,"Northern","2023-04-03",2023092,2023,92,276.474117647059,0,37.9834117647063,279.186230977376
0,"Northern","2023-04-04",2023093,2023,93,278.40972972973,0,41.467513513514,286.801418304443
0,"Northern","2023-04-05",2023094,2023,94,284.667692307692,0,52.7318461538456,291.008042653402
0,"Northern","2023-04-06",2023095,2023,95,289.174444444444,0,60.8439999999993,293.913200378418
0,"Northern","2023-04-11",2023100,2023,100,280.991351351351,0,46.1144324324318,283.122357686361
0,"Northern","2023-04-12",2023101,2023,101,281.932972972973,0,47.8093513513515,286.523520151774
0,"Northern","2023-04-14",2023103,2023,103,290.041081081081,0,62.4039459459459,289.897476196289
0,"Northern","2023-04-15",2023104,2023,104,289.87027027027,0,62.096486486486,292.573671976725
0,"Northern","2023-04-20",2023109,2023,109,280.366486486487,0,44.9896756756767,289.608932495117
0,"Northern","2023-04-21",2023110,2023,110,284.44,0,52.322,292.693609873454
0,"Northern","2023-04-22",2023111,2023,111,289.835135135135,1,62.033243243243,286.424326578776
0,"Northern","2023-04-23",2023112,2023,112,292.515,0,66.857,283.286911010742
0,"Northern","2023-04-25",2023114,2023,114,282.022222222222,1,47.9699999999997,280.840421040853
0,"Northern","2023-04-26",2023115,2023,115,281.328125,0,46.720625,282.578397115072
0,"Northern","2023-04-27",2023116,2023,116,279.72,0,43.8260000000001,286.228552500407
0,"Northern","2023-05-05",2023124,2023,124,278.195652173913,0,41.0821739130434,284.972296396891
0,"Northern","2023-05-07",2023126,2023,126,283.244347826087,0,50.1698260869566,289.007019042969
0,"Northern","2023-05-08",2023127,2023,127,285.452,0,54.1436,290.740306854248
0,"Northern","2023-05-09",2023128,2023,128,288.069230769231,0,58.8546153846159,290.268306732178
0,"Northern","2023-05-11",2023130,2023,130,284.442857142857,1,52.3271428571427,291.06955464681
0,"Northern","2023-05-13",2023132,2023,132,290.951666666667,1,64.0430000000006,292.853261311849
0,"Northern","2023-05-15",2023134,2023,134,288.339459459459,0,59.3410270270263,288.449376424154
0,"Northern","2023-05-16",2023135,2023,135,287.601904761905,0,58.0134285714291,290.015385945638
0,"Northern","2023-05-17",2023136,2023,136,289.502702702703,0,61.4348648648654,288.237391153971
0,"Northern","2023-05-19",2023138,2023,138,285.407222222222,0,54.0629999999996,287.079792022705
0,"Northern","2023-05-23",2023142,2023,142,289.322962962963,1,61.1113333333334,291.36336517334
0,"Northern","2023-05-24",2023143,2023,143,283.485,1,50.6030000000001,292.26011912028
0,"Northern","2023-05-25",2023144,2023,144,288.34,0,59.342,288.089256286621
0,"Northern","2023-05-26",2023145,2023,145,281.736470588235,1,47.4556470588231,290.559998830159
0,"Northern","2023-05-27",2023146,2023,146,286.7512,0,56.48216,290.691006978353
0,"Northern","2023-05-28",2023147,2023,147,288.734857142857,0,60.0527428571426,289.450752258301
0,"Northern","2023-06-02",2023152,2023,152,289.295555555556,0,61.0620000000009,297.225975036621
0,"Northern","2023-06-03",2023153,2023,153,293.18,0,68.0540000000001,296.518861134847
0,"Northern","2023-06-06",2023156,2023,156,289.88,0,62.114,291.527556101481
0,"Northern","2023-06-09",2023159,2023,159,288.7,0,59.99,291.743120829264
0,"Northern","2023-06-11",2023161,2023,161,286.83,0,56.624,296.167914072673
0,"Northern","2023-06-14",2023164,2023,164,289.088235294118,0,60.6888235294125,289.857304890951
0,"Northern","2023-06-15",2023165,2023,165,292.469411764706,0,66.7749411764709,292.909386952718
0,"Northern","2023-06-16",2023166,2023,166,289.869714285714,0,62.0954857142852,295.677534739176
0,"Northern","2023-06-17",2023167,2023,167,291.973,0,65.8814000000001,291.437269846598
0,"Northern","2023-06-19",2023169,2023,169,291.656296296296,0,65.3113333333328,296.335158030192
0,"Northern","2023-06-20",2023170,2023,170,293.122857142857,0,67.9511428571427,294.332277933757
0,"Northern","2023-06-30",2023180,2023,180,293.278518518519,0,68.2313333333342,297.170738220215
0,"Northern","2023-07-02",2023182,2023,182,293.2,0,68.09,300.989457448324
0,"Northern","2023-07-04",2023184,2023,184,295.698918918919,0,72.5880540540542,301.668553670247
0,"Northern","2023-07-07",2023187,2023,187,296.688648648649,0,74.3695675675683,303.813846588135
0,"Northern","2023-07-12",2023192,2023,192,295.195675675676,0,71.6822162162168,300.53012975057
0,"Northern","2023-07-13",2023193,2023,193,296.611351351351,0,74.2304324324319,301.104724884033
0,"Northern","2023-07-14",2023194,2023,194,298.499459459459,0,77.6290270270262,302.280338287354
0,"Northern","2023-07-18",2023198,2023,198,297.533513513513,0,75.8903243243235,302.184749603271
0,"Northern","2023-07-19",2023199,2023,199,297.775135135135,0,76.325243243243,300.483276367188
0,"Northern","2023-07-22",2023202,2023,202,297.291351351352,0,75.4544324324336,298.134600321452
0,"Northern","2023-07-23",2023203,2023,203,296.922222222222,0,74.7899999999996,298.916166941325
0,"Northern","2023-07-24",2023204,2023,204,294.279285714286,0,70.0327142857149,298.305116017659
0,"Northern","2023-07-26",2023206,2023,206,296.878378378378,0,74.7110810810804,301.324146270752
0,"Northern","2023-07-31",2023211,2023,211,297.013513513514,0,74.9543243243252,298.990885416667
0,"Northern","2023-08-02",2023213,2023,213,294.555714285714,0,70.5302857142852,295.457150777181
0,"Northern","2023-08-03",2023214,2023,214,292.753333333333,0,67.2859999999994,294.27513885498
0,"Northern","2023-08-04",2023215,2023,215,294.011111111111,0,69.5499999999999,296.110359191895
0,"Northern","2023-08-06",2023217,2023,217,294.4025,0,70.2545,299.970635732015
0,"Northern","2023-08-10",2023221,2023,221,295.385,0,72.023,296.283692677816
0,"Northern","2023-08-12",2023223,2023,223,294.501621621622,0,70.4329189189197,301.001997629801
0,"Northern","2023-08-15",2023226,2023,226,294.277142857143,0,70.0288571428575,301.334629058838
0,"Northern","2023-08-19",2023230,2023,230,298.412972972973,0,77.4733513513515,293.777435302734
0,"Northern","2023-08-20",2023231,2023,231,292.733333333333,0,67.2499999999995,297.261861165365
0,"Northern","2023-08-21",2023232,2023,232,292.101212121212,0,66.1121818181816,300.537363688151
0,"Northern","2023-08-22",2023233,2023,233,295.178787878788,0,71.6518181818184,298.085603078206
0,"Northern","2023-08-24",2023235,2023,235,293.457142857143,0,68.5528571428575,293.08168665568
0,"Northern","2023-08-27",2023238,2023,238,292.74,0,67.2620000000001,299.158433278402
0,"Northern","2023-08-29",2023240,2023,240,296.761111111111,0,74.4999999999999,297.397069295247
0,"Northern","2023-08-30",2023241,2023,241,290.321818181818,0,62.9092727272725,298.831862131755
0,"Northern","2023-09-02",2023244,2023,244,291.818823529412,0,65.6038823529416,295.042685190837
0,"Northern","2023-09-03",2023245,2023,245,291.357647058824,0,64.7737647058833,299.53719329834
0,"Northern","2023-09-05",2023247,2023,247,297.766486486486,0,76.3096756756748,303.111989339193
0,"Northern","2023-09-06",2023248,2023,248,299.078918918919,1,78.6720540540542,304.809744517008
0,"Northern","2023-09-07",2023249,2023,249,296.121333333333,0,73.3483999999994,303.448703765869
0,"Northern","2023-09-08",2023250,2023,250,299.605405405405,0,79.6197297297291,302.772026062012
0,"Northern","2023-09-13",2023255,2023,255,294.303703703704,0,70.0766666666673,297.226472218831
0,"Northern","2023-09-16",2023258,2023,258,290.511351351351,0,63.2504324324318,290.525513966878
0,"Northern","2023-09-17",2023259,2023,259,289.184,0,60.8612000000001,291.033651987712
0,"Northern","2023-09-18",2023260,2023,260,288.378378378378,0,59.4110810810804,291.270551045736
0,"Northern","2023-09-20",2023262,2023,262,290.261904761905,0,62.801428571429,292.803085327148
0,"Northern","2023-09-21",2023263,2023,263,288.675555555556,1,59.9460000000009,292.726253509521
