"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/29/2022","AQS","245105253","1","4.5","ug/m3 LC","25","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/02/2022","AQS","245105253","1","7.5","ug/m3 LC","42","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/05/2022","AQS","245105253","1","3.2","ug/m3 LC","18","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/08/2022","AQS","245105253","1","4.6","ug/m3 LC","26","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/11/2022","AQS","245105253","1","6.8","ug/m3 LC","38","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/14/2022","AQS","245105253","1","2.8","ug/m3 LC","16","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/17/2022","AQS","245105253","1","5","ug/m3 LC","28","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/20/2022","AQS","245105253","1","16.3","ug/m3 LC","64","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/23/2022","AQS","245105253","1","3.4","ug/m3 LC","19","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/26/2022","AQS","245105253","1","4","ug/m3 LC","22","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"05/29/2022","AQS","245105253","1","6.5","ug/m3 LC","36","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/01/2022","AQS","245105253","1","11.6","ug/m3 LC","56","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/04/2022","AQS","245105253","1","6.2","ug/m3 LC","34","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/07/2022","AQS","245105253","1","5.4","ug/m3 LC","30","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/10/2022","AQS","245105253","1","4.2","ug/m3 LC","23","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/13/2022","AQS","245105253","1","8.5","ug/m3 LC","47","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/16/2022","AQS","245105253","1","8","ug/m3 LC","44","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/19/2022","AQS","245105253","1","3.7","ug/m3 LC","21","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/22/2022","AQS","245105253","1","10.8","ug/m3 LC","54","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/25/2022","AQS","245105253","1","9.7","ug/m3 LC","52","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"06/28/2022","AQS","245105253","1","3.7","ug/m3 LC","21","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/01/2022","AQS","245105253","1","11.5","ug/m3 LC","55","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/04/2022","AQS","245105253","1","14.5","ug/m3 LC","61","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/07/2022","AQS","245105253","1","5","ug/m3 LC","28","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/10/2022","AQS","245105253","1","7.3","ug/m3 LC","41","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/13/2022","AQS","245105253","1","7.6","ug/m3 LC","42","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/16/2022","AQS","245105253","1","8.2","ug/m3 LC","46","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/19/2022","AQS","245105253","1","7.9","ug/m3 LC","44","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/22/2022","AQS","245105253","1","10.5","ug/m3 LC","54","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/25/2022","AQS","245105253","1","9.3","ug/m3 LC","51","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/28/2022","AQS","245105253","1","6.1","ug/m3 LC","34","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"07/31/2022","AQS","245105253","1","7.7","ug/m3 LC","43","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/03/2022","AQS","245105253","1","6.6","ug/m3 LC","37","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/12/2022","AQS","245105253","1","4","ug/m3 LC","22","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/13/2022","AQS","245105253","1","3.1","ug/m3 LC","17","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/15/2022","AQS","245105253","1","5.8","ug/m3 LC","32","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/16/2022","AQS","245105253","1","5.7","ug/m3 LC","32","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/18/2022","AQS","245105253","1","4.5","ug/m3 LC","25","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/21/2022","AQS","245105253","1","3.7","ug/m3 LC","21","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/24/2022","AQS","245105253","1","6.7","ug/m3 LC","37","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/27/2022","AQS","245105253","1","8.9","ug/m3 LC","49","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"08/30/2022","AQS","245105253","1","4.5","ug/m3 LC","25","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/02/2022","AQS","245105253","1","4.1","ug/m3 LC","23","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/05/2022","AQS","245105253","1","6.9","ug/m3 LC","38","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/08/2022","AQS","245105253","1","4.2","ug/m3 LC","23","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/11/2022","AQS","245105253","1","3.7","ug/m3 LC","21","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/14/2022","AQS","245105253","1","5.2","ug/m3 LC","29","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/17/2022","AQS","245105253","1","7.7","ug/m3 LC","43","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/20/2022","AQS","245105253","1","7","ug/m3 LC","39","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/23/2022","AQS","245105253","1","1.1","ug/m3 LC","6","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/26/2022","AQS","245105253","1","3.6","ug/m3 LC","20","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"09/29/2022","AQS","245105253","1","2.3","ug/m3 LC","13","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"10/02/2022","AQS","245105253","1","2.4","ug/m3 LC","13","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"10/05/2022","AQS","245105253","1","2.3","ug/m3 LC","13","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"10/08/2022","AQS","245105253","1","3","ug/m3 LC","17","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
"10/11/2022","AQS","245105253","1","7.2","ug/m3 LC","40","Lake Montebello","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.3374600009252","-76.58905"
